Club ID,Club Name
13557,MIRANTEXAS
13558,Fabio Rodrigues
13559,Fortune
13560,Club do Yuga
13561,10916
13562,chatuba
13563,31103512
13564,bembrasil
13566,12468
13568,Blumenau Poker Clube
13571,JN Poker
13572,952744
13573,13044
13576,2119825
13577,cacheteiros
13578,kkkkkkkkkk
13579,nando
13580,interior
13581,10342
13582,Teste
13584,Condessa poker
13586,poker_Black Bee
13587,grupo do Sit Go
13588,FLIPHOUSE
13589,mendingo
13590,yoker poker
13592,viciados de leve
13593,alex
13594,andreisso
13597,keko
13599,bullet club
13600,Strax Poker Club
13601,qualquer1
13603,2306410
13604,10044
13605,KPC
13607,pixxxxx
13609,41414
13610,king online
13611,for five
13612,291750
13613,Test12345
13614,aurao
13615,vem
13617,hhjjjjjj
13618,Home game 18
13620,10524
13621,Diel Costa
13622,cabuloso 💯
13623,poker_08
13625,SALOON
13627,836383
13628,camp
13629,72offPoker
13640,d.fernandes12
13641,JZ POKER
13642,red
13643,2 PONTAS POKER CLUB
13644,Poker Palmas PR
13645,931054
13647,HI JACK
13648,13587
13649,Gamer House
13651,24992434257
13653,os os
13654,test123
13655,1746932
13657,central 02 piratas
13660,Hamilton e keli
13661,NOVA BAD
13662,Baralhada Poker Club
13663,fub
13665,hhh
13667,Card's Talent
13668,oojhgg
13669,Trajano
13670,3BET POKER
13672,vamos que vamos
13674,Guilherme
13675,343221
13677,anonimos
13679,JrPoker
13680,New York city
13681,0007
13682,storm3
13683,AG POKER AC
13684,29944116
13685,Grapiuna On
13688,koker
13689,Adrisa
13691,Suuh
13692,id564800
13693,fichas
13694,souza
13695,joker games
13697,King-liga suprema
13698,fichas net 2
13699,diego_bloop
13700,2868903
13701,TREH BAD
13702,Master
13703,861951
13704,Poker99
13705,Tinica Cash Game
13706,SATELITANDO
13708,Degaspokerclube
13709,SmartBird
13710,UTG
13711,12344
13712,sng
13713,dangerous
13714,terrível
13716,jurlen
13718,Criticância
13719,spin poker
13720,ccccvv
13721,Camocim Poker Club
13723,giba
13724,PokerK
13725,Mônica
13726,SuperPoker
13729,Lobão Poker
13740,JB + SPADE
13741,sem pano
13742,Poker Sertao
13743,dmeio
13744,lendas
13745,Apuquispay
13746,vallim
13749,lady
13750,coringas
13752,ngm ngm kkkk
13753,pokerr
13754,sauam Sousa
13755,Magstone
13756,supremo
13758,311485
13759,888173
13760,clube M.K
13761,2824674
13762,belospoker
13764,Léo club
13766,kfpp
13768,FreeTopRim
13771,=rrrrrrrrrr
13774,Imperial Poker
13775,É o palco do momento
13779,Tavarespokerclub
13780,hahcsjakw
13782,GuacuiPokerClub
13783,Nagralends
13784,738379
13785,LiveAbluc
13786,Paraiba
13790,bunker2020
13791,10386
13792,967564
13793,242611
13794,pingo
13795,10510
13798,hyuuu77
13801,fracos ne
13802,mandikapoker
13803,Donkey
13804,Tácio Dias Carvalho
13807,jooo
13809,Nao adianta nada!
13811,os crias
13812,Lucas Braga
13813,BoogieGoo
13814,LUCEFER
13815,jlima12
13816,pokeer♠️♥️♣️
13819,walace Mendes 67
13820,weslei25
13822,Romário
13823,bloco do eu sozinho
13824,kkk
13826,Roger
13827,1371999
13829,liriscarmen123
13840,galo
13841,poker amigos
13842,3325312
13844,100001
13845,select
13846,Rio grande do Sul
13847,6533919
13849,825000
13851,João Pedro
13852,maxx
13853,Allanozil
13855,clube dos amigos
13856,long branch poker
13857,kingspoker
13859,REDEX POKER
13860,SkateBoard
13861,assíria peia
13862,golden-rabbit
13863,72 off
13864,12915
13865,Cartoleiros
13866,jkkkkkkkkkkkk
13867,H2 Club 4- 10524
13870,os anestesiados
13871,n sei n
13872,12805
13873,10632
13874,cgplive
13875,20000
13876,r7019
13879,PK GOLD
13880,betapoker
13881,2949488
13882,FichasNet10
13883,kingz
13884,jair16
13885,HG ELANO
13886,yagopt
13887,fanáticos Pokker
13889,11367
13892,Los cabron
13893,liga curitibana
13894,leo
13895,dez
13896,Quadrople Up
13897,poker stars
13899,1307
13901,jabier
13902,El bigodom
13903,El bidodom
13904,big-dogg
13905,vala9poker
13907,resenha dos amigos
13908,PIRAPOKER
13910,pokergalo
13911,ovinipoker
13912,2160749
13914,NoWay Club
13916,CGclube
13917,Araguaia Club
13920,Mesa Não
13921,Sisal Poker S
13922,los pi
13923,1222-0
13924,376438
13925,gopropoker
13926,max
13927,blessed
13928,entra ai
13940,matiitamatiita
13941,H2ONLINE
13942,leng
13943,Mr.LuanXP
13944,gopro
13945,463332
13946,balabala
13947,EDIMILSON ROYALE
13948,Guilherme Royal
13950,Clube ELZA
13951,12558
13954,10849
13956,12281
13958,perna
13961,stars clube
13963,585358
13964,vale9
13965,1817953
13966,13790
13967,poker ws
13968,Tanga’s Poker Club
13971,star poker 2
13972,124664
13973,108300
13974,Ariel
13975,xxx
13977,75960
13978,gege
13980,Poker Nordestão 🏆🌴
13981,Clube Rafa H10 1
13982,108163
13983,NKC
13984,12880
13985,ksi
13987,BC 1MilGrau
13988,Twoouts
13992,Diego Henrique
13993,FirstPoker
13994,HaHaHaHa
13995,tocu_tuco_
13996,miliona
13997,blakriver
13998,Jacks260665
14001,39592228
14002,arena
14003,ninha
14005,pokerstreme
14006,poker dos amigos on
14008,jefe
14009,BigWin500
14010,пиханина
14011,joao42
14013,Gabriel
14015,los pibes del cap
14016,lospibesdelcap
14017,Pro Poker
14018,clube da fumaça
14019,plantalandia
14020,previncendio
14021,260611
14022,jogo bom
14024,nn2
14025,vikings poker
14026,2330153
14027,Carlos
14028,dudubaker
14029,goi
14031,no rats
14032,poker Vegas
14033,Marcos
14034,Houston Poker Club
14035,Grupos las vagas
14036,Cantinho do Caju
14039,Poker Nordestão
14051,betterteam
14052,211126
14053,13448
14054,Winner Br Poker
14055,Da Nara
14056,pipoka
14057,59818
14058,1560546
14060,FIXED DOLLAR'$
14061,Malvadão fc
14062,ZanardiPokers
14063,never fold
14064,14063
14065,325296
14066,TPC POKER CLUB
14067,entre nubes
14068,TugaClub
14069,valdines
14070,2994916
14071,piratatas
14072,D A R A S club.
14074,don't
14075,sbr007
14076,Pokerkao
14078,12600
14080,deaf
14081,3172065
14083,UNION LATAM
14084,Poker Janu
14087,liga cuiaba
14088,Galaxy Poker
14089,oklahoma
14090,257586
14091,12377
14092,noiaMaster
14093,rubro-negro
14094,BH NUTS
14096,extrem
14099,扑克精英会
14200,FREDCLUBE
14201,MoneyStar
14203,Helboy666
14207,stron
14208,M.F.lengruber
14209,Clube Vala9
14210,558874
14213,BRA/MS
14214,377079
14215,sos
14217,88 pokeclub
14218,802926
14219,Nildo Freitas
14223,bola fora
14224,h2club4
14225,poker k7
14227,Pokertugapt
14228,vencedor 🏆
14229,Mesas Teste Sup
14230,Poker Zone
14231,Ovini Poker
14233,House Poker Club
14235,969553
14236,vitoria
14237,testudo
14238,vitor
14239,294042
14250,poker na pratica
14251,211130
14253,ALCANTARA
14254,central
14256,297178
14257,id669845
14258,brasil
14259,qqqq
14260,los monos
14263,aquários
14264,aquário flash
14265,Grupo las vagas 1
14271,Stars
14273,Junior 157
14274,gold
14276,Fluminenses
14277,maylson
14278,the Wolves
14279,Mansur
14281,287787
14283,wolf
14285,Vila
14286,poker players
14288,GAROTOS DO TATUAPÉ
14290,mtt
14293,pokermaster
14294,shehadao
14295,libanês
14296,02122021
14297,12970
14298,Bololô on-line
14299,Eldorado Poker Club
14300,379723
14301,Allstar
14302,1815519
14304,38836
14305,65187
14306,masters fish
14307,lima
14308,EscanorFPS
14309,1921825
14310,562582
14311,KuringAs
14312,Loucodebd
14315,Elone
14317,Paty-PoKeR
14318,Jaguar 🐆
14319,CAMPOMAIOR_poker
14324,609502
14325,Kaburezada
14326,shpoker
14327,villabella
14328,542611289677
14329,os coringas
14330,poker Londrina
14331,Brother's
14332,rafaa
14334,WORLD FUSION
14335,292739
14336,iD468593
14337,a fera
14339,fichasnet2
14350,Donkey 542611
14351,Digo
14352,The kings
14356,Divinotexxas
14357,ALADIAH
14358,Os galáticos
14359,Drama Black
14360,whatever
14361,SUPREMA SUPER
14362,gogo
14365,Lucky
14366,2232910
14368,Barato Do Dia
14369,flamengo poker
14370,ID:738679
14374,Poker Villa
14375,yang club
14377,RoyalPoker
14378,fanatic club
14380,GirlypowerLove
14381,14230
14384,Gênova Premium 🌠
14387,Poker da segunda
14388,104114
14389,poker anti horário
14390,14368
14391,zumbi
14394,395595
14395,Maniaco’s
14396,Brasil PokerSt
14397,bigode
14398,Abudiiii
14399,fidoooo
14400,kkkk123
14401,88 Poker Club MT
14402,os coringas171
14403,f.azul
14405,387509
14406,carli 68
14407,jescyel
14408,j9pokermix
14409,825626
14410,cabo frio
14413,362723
14415,FARAOH POKER CLUBE
14416,3020917
14417,Wellington
14418,ID 2919086
14420,elias
14421,next
14423,gordinho bololo
14426,SNZ
14427,10987
14429,TocaDoJavali
14430,BC Poker On
14431,Angela 123
14433,469583
14435,jmbf
14437,Copas_Club
14438,292939
14439,vingadores
14450,fmj
14451,Dubai Poker
14452,riri
14453,Jardim Camburi
14455,100100 Pec1
14457,CLUB DO DÉ ÉÉ VÊ
14458,CHELSEA
14459,jkmania
14460,patrulha
14461,POKER EN CASA
14462,pwong
14463,IGAPOKER
14467,fahhg
14470,Ohana
14471,Pokermigos
14472,jesdica
14473,os Supremos
14475,ID 1707525
14476,joker
14477,Pdpoker
14478,Casino Drinks
14479,291255
14480,The king poker
14481,real
14482,306016
14483,3324794
14485,corpão
14486,Poker Das Strelas
14489,302977
14490,Anderson
14491,lucas
14492,kaio
14493,Hispalis Wold
14495,LIGA 365
14496,Lolo
14497,ZK ESPORTE
14498,jhoniingrish
14499,os penetras
14500,Nagibão Cash
14501,13705
14502,cabuloso
14504,Curitiba
14508,amigos real poker
14509,man
14510,Veronezis poker
14511,testing 123
14512,pokerzin
14513,maxpkr
14516,72off
14517,10838000
14519,A❤️B
14520,coringaboker
14521,Conceição
14522,fister
14523,pokerclubjardim
14524,GBbbbbbbh
14526,siii
14527,coringa louko
14528,10794
14530,Amazonas
14531,Runner Runner
14532,Poker & Crypto
14533,1336450
14534,fd 10 forte
14536,Fantasys
14538,11990
14539,royas
14551,536386
14552,O corvo
14553,clube4
14554,13491
14556,Sem Clube
14558,10525
14559,103817
14570,principal
14571,resenha11
14572,MACIEL
14578,1784611
14579,nao
14580,PitúPoker🔥🤡☠️🔥
14581,pouca5
14582,Porones Clube
14583,tropa
14587,velho-tempo
14588,824554
14590,JUNIOR POKER
14591,Galegos Club
14592,jskkk
14593,241013
14594,lupa
14596,vem ganha
14597,Palhoça SC
14598,iba
14599,Jorge luiz
14600,Dark
14603,HIT-FLOP
14604,os labrense
14605,14574
14607,Celso deve
14608,CPX1
14609,clube next
14610,clube h2
14611,excelsior
14613,princesa
14614,Cash Game
14615,cpt
14618,Poker dos amiguim
14619,290328
14623,CashClub
14624,nobres
14625,GU UNION HEAD
14627,STE.Grand
14628,pokercoimbra
14629,Casa
14630,98992261324
14632,Boys
14634,SupremaPortugalPoker
14635,Liga Indaiatubana
14637,LOBOS
14638,Júlio
14650,Johnny
14652,FAVERA
14654,SAO
14655,pepe
14659,16749
14660,大联盟 club
14661,ALEX UNION
14662,STE Alex
14663,RubeN UnioN
14664,danietest
14665,JokerK
14667,10029
14668,35789
14669,FIVE NORDESTE
14670,453952
14671,mfs
14672,Tanhaçu
14674,pangoug
14675,BOTEPOKER
14681,Home game dos Guri
14682,$$$
14684,Só Bagual
14685,Vala9
14689,Star Chips
14690,mico
14691,JJJajahPokerClubeGO
14692,vila taquari
14693,SP Prime
14695,ZEUS
14697,bora bora
14698,lorrany
14699,SupremaChile
14700,jajaj
14701,cativeiro meu amor
14702,LUTAR_SEMPRE
14703,Spot5
14704,stars 1
14705,1245706
14708,bate bico cityy
14709,jeffjd
14710,os caveira
14711,b13
14712,Rebel Seals Club
14713,Sable
14714,K High
14716,king 2
14718,adrianolelis
14719,emirante
14720,holdem
14721,emapoker
14722,Cartão Clonado
14723,ftv bruxaria.
14724,10554
14725,suprema clube
14726,As de Espadas
14729,sprinter
14730,ACE OF SPADES
14731,ilson99
14732,Fuul Poker Nuts
14733,pokker sinop
14735,Id do clube 3087703
14736,abababababa
14738,Crock Pot⭐
14739,poker4207
14750,2cmk
14752,Max verstapem
14753,roma
14759,AAPC
14760,Poker Star’s
14761,10640
14762,TRIBETY UND 2
14763,Carlossssss
14766,inimigos do fim
14770,355496
14771,10416
14772,Joker.
14773,Sopranis House
14774,club royal
14775,rama
14776,40610
14778,hd2 online
14779,HD 2 ONLINE
14782,valeria
14783,pok
14784,598187314486
14786,Zau#2016_
14788,loko
14790,poker strar
14791,Toyama pokker
14792,lolinocu
14793,janderson
14794,ppk
14795,Cuiabá poker
14796,tra.nce
14798,fdfffggg
14799,di45
14800,Padgol
14801,Tiago guedes
14802,PV paraíso verde
14805,Stars 1 836283
14806,3267421
14809,11391
14813,Under the Gun
14814,alsides
14816,395434
14817,Aquinao
14819,Pokerclub
14820,CuricacasNinja
14821,milionaires
14822,dasarabias
14823,PokerFace
14825,ababab
14826,kkkkkkk
14827,2651
14831,clube do real
14832,h2 club1
14833,kikos
14834,AZ POKER
14835,AZ ELITE POKER
14836,Há.poker
14837,id10630
14839,HardRock
14851,pega pato
14852,Dms
14854,os 369723
14855,id349135
14856,178460
14857,686083
14859,osasco
14860,bembtasil
14861,330797
14863,8756
14864,salguero
14866,Poker❤️♠️♦️♣️
14867,3003310
14869,brunofcc
14870,boca
14874,Fight Club
14875,CPC
14876,stars poker2
14877,lilus
14879,poker firma
14880,357809 / ID
14881,Tem BR
14882,245251
14883,inter
14884,insanos
14885,Antonio
14886,baile da tropa
14887,five card principal
14889,Social Poker
14891,crysley
14892,os apostadores
14893,os loucos por aposa
14896,POKER MEDIANEIRA
14899,chopinzinho
14900,Marciim Poker Club
14901,Tamires
14903,14458
14904,gtb meu amor
14905,1569311
14906,2240321
14907,Prime Poker-ms
14911,Poker FT-MS
14912,King Club
14913,FR0UXO'$ CLUBE
14914,VSA Poker Clube
14915,Joker 🤡
14916,italo1744
14917,poker_hpulp/414057
14920,pooper
14921,teste….6
14922,andres
14923,2917643
14924,deivim
14925,aldocarretas
14926,FFF
14927,Santana
14930,chegq
14931,BRUTUS POKER CLUBE
14932,522562
14934,PATETA
14935,Pietro poker
14937,ftv
14938,los tirillas]
14951,46;8593
14952,3385782
14953,PKS
14954,American Dream
14956,Poker Master
14957,10634
14958,H2 online
14960,parker
14961,AAzes do poker
14962,Star porker1
14963,lip
14964,VamoBR
14965,46859
14967,capoeira
14968,Léo Almeida
14970,privadito prope
14971,Club dos Paiva
14972,Clube dos paivas
14975,RWCS
14976,1064222
14977,flecha pokee
14978,papel de parede
14980,Adenilsom Nascimento
14981,260625
14982,偷偷乐
14983,fael
14984,10002
14985,dudu
14987,Joker Tralha
14988,valdei poker
14990,POKER BRAZIL
14991,guigao
14992,Samuel Teixeira
14994,XPI
14995,valmir
14996,oratooo
14997,dos amigos
14998,MATHEUS
15002,AX5
15003,SUPER NUTS
15004,ppoker
15005,Hijack 444762 826799
15006,Unn
15007,ClubNN
15008,agame
15009,TIRO CERTO POKER
15013,h2 clube
15014,Ju de ju
15015,arnonmendes85
15016,Fausto
15017,fixa
15021,Club online Pub 647
15022,Black_Aces🃏
15024,rog
15025,Jen
15026,Macao
15027,Pokkerzinho
15028,gui's clube
15029,MAVPOKER
15031,567699
15032,hdjdd
15033,pereira
15034,fortalclub
15035,caponi
15036,santos Junior
15038,Corinthians
15039,Flamarujo
15040,418059
15042,Ax9
15043,LanoLano
15044,brameiros
15045,6283
15047,303387
15048,Winners
15049,1755399
15060,1536384
15061,12480
15062,Smartwale
15063,655513
15064,Galáctico
15066,juros
15067,C.V . R .L.     MT
15068,hujgg
15069,Corinthians FC
15070,famiglia
15072,Bunker Poker Club
15076,14991
15077,vjk
15078,Joker's
15080,stars jack
15082,tchutchucus
15084,Pampulha Beach
15085,MILLIONAIRES
15086,stars  poker club
15087,Santiago pokers
15088,Batysta
15089,poker23
15090,vala9 poker
15091,1338589
15092,lifu
15093,poker long brach
15094,POKER POT
15095,Poker Box
15097,wendell
15098,shirley
15099,poker kil
15200,h 2
15201,kard
15203,pokerjow
15204,mito22
15205,Bruno apelão
15206,vicks
15207,Clube dos Canalhas
15209,Grapiuna Beneficente
15210,renato247
15211,quarenta
15213,das treva
15215,Cleverson
15216,supremapoker
15217,JokerClub
15218,15209
15219,BombaClub
15220,pirocoptero
15221,747053
15223,572324 h20
15224,287778
15225,787787
15226,Lima poker club
15227,Leozinho
15228,batalhões do poker
15230,ARENA POKER V.V
15231,All-in Cabreu
15235,ALL Poker
15236,Marcelo Zé
15237,CLUB 967564
15238,Poker brasil▪︎
15239,RC Club
15240,poker do mineiro
15241,jay
15243,pilantra
15244,lps
15245,ciro
15246,muquiranas cash
15247,junior12
15248,ComCPS
15249,Club Tapurah
15260,brumo matos
15261,barzilai
15263,ID 578874
15264,vala 9
15265,milhar do poker
15266,Guto zn
15267,Fernando
15268,lol
15269,PokerAmigos
15270,vladbensen@gmail.com
15271,Galo do Penedo
15273,clubby do melhores
15274,JJ8pool
15275,bgbg
15276,Club Das Winks
15277,supremappk
15278,club da jujuba
15279,422359
15280,aprendiz
15281,Partida
15283,nick
15284,nihadka01
15285,JEANSITO CLUB
15286,merces
15287,HK- poker
15288,bahin
15289,ID do clube
15291,arena nana
15293,Lábrea-AM
15294,lupin
15295,sebbe
15296,êufono
15297,Cartola Poker
15298,RAINHA GUARULHOS
15299,gamered
15300,Santo river
15301,ID 423058
15302,kings online
15304,Callzinha
15306,PLO5 Brasil
15307,os melhores
15308,Test123456789
15309,maymay clube
15310,xeleia
15311,galera do fut
15312,tch
15314,ghhahshs
15316,Poker SanPira
15317,15226
15320,Dragoon
15321,central 24h
15322,tucci123
15324,solotóv
15325,Gean
15326,pry
15328,João poker
15329,Lordvox
15330,jokkeer085
15332,fala 9 poker
15334,beliatto
15335,concórdia
15336,Fabrício beer
15337,clube dos oficiais
15338,violeta
15339,50taowg
15340,Clebson
15341,nikers
15342,hortopoker
15344,derite
15346,ffffff
15347,Wellington Ferreira
15348,FC Zeus
15349,derrete
15360,winer
15361,Rick
15362,Lobo solitário
15364,cdd
15365,fellipe
15366,Poker dos primo
15367,15366
15368,lucas777
15369,hum
15370,indomável
15371,rgs
15372,Baroncocheo
15374,luan
15375,BB.THAILANDCLUB
15376,ITZ POKER CLUB
15378,Posto da Mata Team
15379,106 34
15380,h2 sp
15381,Equipe Status
15382,Juliana Cardoso
15385,Paraná
15386,zebrinha
15387,vncm
15388,LUUH
15389,gois
15391,MARIO JS 25
15392,jogos
15394,179450
15395,star jacks
15396,frank
15397,Pérez
15398,Salvador Bahia
15399,320207
15401,cuble do José
15405,Yoshida’s
15406,Rodri
15407,KNK
15408,coringag3
15409,Crossroad
15410,bile ocian
15411,15410
15412,wel57
15413,filleto
15415,Diuare delas
15416,FREE FIRE
15417,zirao
15418,suelde100
15419,304344
15420,12478
15421,F4 WILL
15422,game
15426,La casa de papel
15427,4 king
15428,fabyano
15429,xtreino
15431,POKER LAOS 🇱🇦
15432,Aracaju Poker Clube
15433,Talishow
15435,Pwoer
15436,1953528
15437,jailson1728
15438,10288
15439,Fla novo
15441,andrezza
15442,theunion1
15443,ana270566
15445,stars1
15446,Adriano
15447,leoo
15448,omaha
15449,plf poker
15460,mvlk
15463,backdoor
15465,Aliança poker
15466,Ronaldo
15467,Rocha fichaas
15468,POKER SINUCA
15469,feroz
15470,tripoker
15471,oslerde
15473,bshhdhuw
15477,Café poker clube
15478,181358
15479,júnior
15480,jr cluber
15481,699531
15482,Poker friends Sbo
15483,david
15486,deivid25
15487,deivid0007
15488,clube do Bigodi
15491,William
15492,chico
15493,galinhas
15495,huevo 2
15496,289428
15498,pro 32
15499,wilmoocas
15500,asmithar
15501,poker chip84
15502,bombom
15503,*13*
15504,pokergipsy
15506,testeeee
15508,cartas na manga
15509,Clauss2022
15511,MOOSE
15513,baggiolo poker
15514,poker top
15516,mcm
15517,30317772
15518,renatiin
15519,noia de jogo
15520,gauchão on line
15521,demolidor
15522,357879
15523,anaklumos
15526,rei do coin
15527,lavine12
15528,FN1 351804
15530,299416
15531,Flush Elite Poker
15533,K O
15536,Ssilva
15538,TRIBE
15539,JTR
15541,15538
15542,Poker Sinop
15543,cabaré
15544,poker dos noias
15547,Araguaia Poker
15548,AquariosMinas
15549,os supremos poker
15560,* Equipe star ☆
15561,poker supremo 1.0
15562,poker_ukmpf/429023
15564,poker em família
15566,river
15569,Matrix
15573,bia
15574,Vulkanator
15578,Bello02 FC
15579,POKER TOUR
15583,IDP
15584,@SupremaciaPoker
15587,1234
15588,Kauê
15591,3231978
15593,LNPT
15594,Club do Tak
15597,Poker dos Noias 2
15598,Poker B
15599,calixtopp
15600,bela
15601,São gege
15602,METAVERSO Poker
15603,melhor poker
15604,cauadavn
15605,galáticos
15607,Club 17
15608,Meu Joker
15610,macklocoo poker
15611,368604
15612,porker-6k1z3
15613,Flamnego
15614,Alegrete Poker Clube
15615,Rossi's CLUB
15617,BPS 2
15619,ferro e aço goias
15620,full  houve
15621,estar clube
15622,diasfc
15623,rodridgodiasfc
15624,Clube Do Dias fc
15625,Elite Poker Alegrete
15628,POKER XAVIER
15630,Unique
15631,H2  Club 2
15632,3386705
15633,15629
15635,2821668
15637,cgm
15638,Mystika
15639,vapo poker
15640,jkkj
15641,chinesrp
15642,Nevez007
15643,291924
15644,joker 3012
15645,Maceió Beach Poker
15648,H2online.com
15649,rm5
15660,Yohann
15661,Projecalc
15662,netinho  neto
15663,317459
15664,15610
15665,bora
15667,The Bet
15669,Barao Poker Club
15680,stret
15681,rapariga
15683,kazinho
15684,i9 Poker Club
15685,Poker 4i20
15687,cascavel 221
15688,ID: 836283
15689,luaan Poker
15693,seila
15695,Clube SN
15697,Luques Poker Clube
15702,Clandestino Poker
15703,clube 2000
15706,14699
15709,6835755
15710,HOME GAME AMIGOS
15711,Rafael
15712,Corinthians77
15713,Poker Rio Pardo
15714,tricolor
15715,NenecaClub
15716,Id clube 260665
15718,quarentena poker
15723,Predadorsnow
15724,House King'$
15725,schimitrix
15728,3402786
